,Dominant_Topic,Perc_Contribution,Topic_Keywords,text_pre,text,userid,textID
1086,14.0,0.8033999800682068,"think_H, m_H, know_H, eye_H, thing_H, wind_H, take_L, see_H, song_H, said_H",When our weary world was young **bobsnewline** The struggle of the ancients first began **bobsnewline** The gods of love and reason **bobsnewline** Sought to rule alone the fate of man **bobsnewline**  **bobsnewline** They battled through the ages **bobsnewline** But still neither force would yield **bobsnewline** The people were divided **bobsnewline** Every soul a battlefield!,"['world', 'struggl', 'ancient', 'god', 'love', 'reason', 'fate', 'man', 'age', 'forc', 'peopl', 'soul', 'battlefield', 'began', 'sought', 'rule', 'battl', 'yield', 'divid', 'weari', 'young', 'alon']",0e31b639fba710ce4d6f664fbde94449,8676
1087,3.0,0.6000000238418579,"love_L, see_L, know_L, make_L, feel_L, let_L, time_L, go_L, got_L, way_L",I Wanna Rock and Roll All Night and Party EVERY DAY!!!!!,['day'],0e31b639fba710ce4d6f664fbde94449,8688
1088,3.0,0.5206000208854675,"love_L, see_L, know_L, make_L, feel_L, let_L, time_L, go_L, got_L, way_L","is happy we'll be walking where we're going tonight, given the beautiful weather.","['tonight', 'weather', 'walk', 'go', 'given', 'happi', 'beauti']",0e3fdb89c7706b13891170ab2a9017c7,9045
1089,6.0,0.8963000178337097,"day_L, come_L, live_L, build_H, feel_L, tomorrow_L, tri_L, babi_H, hear_H, need_H","It's so nice out, I would sleep on the porch, except I'd have to get up and move when the sun comes up tomorrow morning.","['porch', 'tomorrow', 'morn', 'sleep', 'come', 'nice']",0e3fdb89c7706b13891170ab2a9017c7,9054
1090,3.0,0.8783000111579895,"love_L, see_L, know_L, make_L, feel_L, let_L, time_L, go_L, got_L, way_L",Can't believe my weekend is over already... and guess what? I'm opening AGAIN!,"['weekend', 'can', 'believ', 'guess', 'open']",0e3fdb89c7706b13891170ab2a9017c7,9200
1091,3.0,0.8133000135421753,"love_L, see_L, know_L, make_L, feel_L, let_L, time_L, go_L, got_L, way_L",Belief is a beautiful armor  But makes for the heaviest sword,"['sword', 'make', 'heaviest']",10770bffe400bd20e4a690242c624e9d,11088
1092,0.0,0.8525999784469604,"love_H, got_H, want_H, feel_H, thing_H, make_H, need_H, come_H, see_H, day_H","we're sick like animals, we play pretend","['anim', 'pretend', 'play', 'sick']",10770bffe400bd20e4a690242c624e9d,11254
1093,6.0,0.4345000088214874,"day_L, come_L, live_L, build_H, feel_L, tomorrow_L, tri_L, babi_H, hear_H, need_H",hope my coming days get alot brighter then they have been lately,"['day', 'alot', 'hope', 'come']",1121bfb9e6876425059f940288c146bf,11752
1094,0.0,0.6629999876022339,"love_H, got_H, want_H, feel_H, thing_H, make_H, need_H, come_H, see_H, day_H","It's killing me to see I'm killing you death is magic, say abra cadavre now.","['death', 'magic', 'kill', 'kill', 'say']",11debc8e623e5e70b300287396ab263b,12233
1095,3.0,0.7455000281333923,"love_L, see_L, know_L, make_L, feel_L, let_L, time_L, go_L, got_L, way_L",Because your the god... of a shrinking universe,"['univers', 'shrink']",11debc8e623e5e70b300287396ab263b,12281
1096,3.0,0.8525999784469604,"love_L, see_L, know_L, make_L, feel_L, let_L, time_L, go_L, got_L, way_L","Behind the gun, I'll make my final stand.","['gun', 'stand', 'make', 'final']",11debc8e623e5e70b300287396ab263b,12309
1097,3.0,0.6000000238418579,"love_L, see_L, know_L, make_L, feel_L, let_L, time_L, go_L, got_L, way_L",Its Like... i just don't know.,['know'],11debc8e623e5e70b300287396ab263b,12313
1098,3.0,0.8133000135421753,"love_L, see_L, know_L, make_L, feel_L, let_L, time_L, go_L, got_L, way_L",You dare to dream but still you're too afraid.,"['dare', 'dream', 'afraid']",11debc8e623e5e70b300287396ab263b,12348
1099,4.0,0.6000000238418579,"tri_H, time_H, old_H, lost_H, get_H, littl_H, make_H, see_H, bring_H, ground_H",...And you jerk it out!,['jerk'],11debc8e623e5e70b300287396ab263b,12372
1100,3.0,0.8133000135421753,"love_L, see_L, know_L, make_L, feel_L, let_L, time_L, go_L, got_L, way_L","OK,IT'S JUST ABOUT THAT TIME AGAIN WHEN I SAY GOODNIGHT","['time', 'goodnight', 'say']",157b749adf2608d8da539c9191f9c360,14151
1101,12.0,0.9096999764442444,"go_H, know_H, let_H, love_H, day_H, fall_H, make_H, come_H, time_H, gon_H",Sekai de ichiban ohime-sama  **bobsnewline** Sou iu atsukai kokoroete yo ne **bobsnewline** Wakattara migite ga orusu nano wo nantoka shite!  **bobsnewline**  **bobsnewline** Betsu ni wagamama nante itte nai n dakara  **bobsnewline** KIMI ni kokoro kara omotte hoshii no kawaii tte  **bobsnewline**  **bobsnewline** Ketten? Kawaii no machigai desho  **bobsnewline** Betsu ni wagamama nante itte nai n dakara  **bobsnewline** Demo ne sukoshi kurai shikatte kuretatte ii no yo? **bobsnewline**  **bobsnewline** World is mine - Hatsune Miku **bobsnewline** Just had to put this up xP,"['world', 'mine', 'hatsun', 'miku', 'nantoka', 'ketten', 'put']",15991e219eacbcb22f1c9926b4fa6f4f,14584
1102,11.0,0.8144000172615051,"take_L, care_H, unawar_L, play_H, know_L, game_H, thing_L, way_H, work_H, come_L","Like a train on a track like spokes inside a wheel, involuntary motion like rolling down hill, and there's no way to stop it. It's a natural thing like sunrise and dusk snowflakes, waterfalls same thing like us and there's no way to stop it, once you fall in love. <3 Diana Campero Vigueras <3","['train', 'track', 'spoke', 'wheel', 'motion', 'hill', 'way', 'thing', 'sunris', 'dusk', 'snowflak', 'waterfal', 'thing', 'way', 'love', 'campero', 'viguera', 'stop', 'stop', 'fall', 'involuntari', 'natur']",1729ac1c5673a08e2d6b6326f5ad5537,14634
1103,3.0,0.9524999856948853,"love_L, see_L, know_L, make_L, feel_L, let_L, time_L, go_L, got_L, way_L",Next time I'm losing my mind **bobsnewline** I'll remember that to find my way out **bobsnewline** is just a waste of time **bobsnewline** In place of all my mistakes **bobsnewline** You've seen through the shadows above me **bobsnewline** No one could ever love me like you,"['time', 'mind', 'way', 'wast', 'time', 'place', 'mistak', 'shadow', 'lose', 'rememb', 'find', 'seen', 'love', 'next']",1729ac1c5673a08e2d6b6326f5ad5537,14660
1104,8.0,0.9096999764442444,"want_H, need_H, let_H, know_H, got_H, aliv_H, happi_H, keep_H, give_H, run_H","I like to oot, oot, oot oo-ples and boo-noo-noos :D","['oot', 'oot', 'oot', 'oo', 'boo', 'noo', 'ple']",1733e0f9f8d1b4fe4d4d7cf406d0a4d0,14785
1105,3.0,0.8783000111579895,"love_L, see_L, know_L, make_L, feel_L, let_L, time_L, go_L, got_L, way_L","Back to training, oh yeah baby. This felt good :)","['train', 'babi', 'felt', 'back', 'good']",18777be6f07a938f5e4525eeb77dfdb2,16457
1106,3.0,0.8963000178337097,"love_L, see_L, know_L, make_L, feel_L, let_L, time_L, go_L, got_L, way_L",; My heart is telling me that you could be my meant to be. I know it more each time we touch.,"['heart', 'tell', 'time', 'touch', 'meant', 'know']",193165601dfad67e79ef52b2caf9fd9e,17164
1107,3.0,0.9200000166893005,"love_L, see_L, know_L, make_L, feel_L, let_L, time_L, go_L, got_L, way_L","; You look so dumb right now. Standing outside my house. Trying to apologize. You're so ugly when you cry. Please, just cut it out.","['apolog', 'cri', 'look', 'stand', 'tri', 'cut', 'dumb', 'ugli']",193165601dfad67e79ef52b2caf9fd9e,17177
1108,3.0,0.8525999784469604,"love_L, see_L, know_L, make_L, feel_L, let_L, time_L, go_L, got_L, way_L",; Dreams of when we had just started things. Dreams of you and me.,"['dream', 'thing', 'start', 'dream']",193165601dfad67e79ef52b2caf9fd9e,17178
1109,3.0,0.8963000178337097,"love_L, see_L, know_L, make_L, feel_L, let_L, time_L, go_L, got_L, way_L",; It seems that I can't shake those memories. I wonder if you have the same dreams too.,"['memori', 'wonder', 'dream', 'seem', 'can', 'shake']",193165601dfad67e79ef52b2caf9fd9e,17179
1110,3.0,0.9404000043869019,"love_L, see_L, know_L, make_L, feel_L, let_L, time_L, go_L, got_L, way_L","; Fall back, take a look at me. And you'll see I'm for real. I feel what only I can feel. And if that don't appeal to you. Let me know. And I'll go.","['feel', 'fall', 'take', 'look', 'see', 'feel', 'appeal', 'let', 'know', 'go', 'real']",193165601dfad67e79ef52b2caf9fd9e,17184
1111,3.0,0.9282000064849854,"love_L, see_L, know_L, make_L, feel_L, let_L, time_L, go_L, got_L, way_L","; Cause I flow, better when my colors show. And that's the way it has to be, honestly. Cause creativity could never bloom, in my room.","['flow', 'color', 'way', 'creativ', 'room', 'caus', 'show', 'bloom', 'better']",193165601dfad67e79ef52b2caf9fd9e,17185
1112,3.0,0.8783000111579895,"love_L, see_L, know_L, make_L, feel_L, let_L, time_L, go_L, got_L, way_L","; I know its not right, but it seems unfair. That the things are reminding me of you.","['thing', 'know', 'seem', 'remind', 'unfair']",193165601dfad67e79ef52b2caf9fd9e,17186
1113,6.0,0.8133000135421753,"day_L, come_L, live_L, build_H, feel_L, tomorrow_L, tri_L, babi_H, hear_H, need_H",; Sometimes I wish we could just pretend. Even if only for one weekend.,"['weekend', 'wish', 'pretend']",193165601dfad67e79ef52b2caf9fd9e,17187
1114,3.0,0.8133000135421753,"love_L, see_L, know_L, make_L, feel_L, let_L, time_L, go_L, got_L, way_L",; If you're trying to turn me into someone else. Its easy to see I'm not down with that. I'm not nobody's fool.,"['fool', 'tri', 'turn']",193165601dfad67e79ef52b2caf9fd9e,17188
1115,3.0,0.8783000111579895,"love_L, see_L, know_L, make_L, feel_L, let_L, time_L, go_L, got_L, way_L",; If you're trying to turn me into something else. I've seen enough and I'm over that. I'm not nobody's fool.,"['fool', 'tri', 'turn', 'seen', 'enough']",193165601dfad67e79ef52b2caf9fd9e,17189
1116,3.0,0.9096999764442444,"love_L, see_L, know_L, make_L, feel_L, let_L, time_L, go_L, got_L, way_L","; and I remember when you started calling me your miss's. all the play, fighting, all the flirtatious disses.","['play', 'fight', 'diss', 'rememb', 'start', 'call', 'flirtati']",193165601dfad67e79ef52b2caf9fd9e,17193
1117,3.0,0.63919997215271,"love_L, see_L, know_L, make_L, feel_L, let_L, time_L, go_L, got_L, way_L",; Just try to figure out. Exactly what I'm about. If its with or without you. I don't need you doubting me.,"['tri', 'figur', 'need', 'doubt']",193165601dfad67e79ef52b2caf9fd9e,17195
1118,3.0,0.8783000111579895,"love_L, see_L, know_L, make_L, feel_L, let_L, time_L, go_L, got_L, way_L",; To find you're here for. Open another door. But I'm not sure anymore. It's just so hard.,"['door', 'find', 'open', 'sure', 'hard']",193165601dfad67e79ef52b2caf9fd9e,17197
1119,3.0,0.8963000178337097,"love_L, see_L, know_L, make_L, feel_L, let_L, time_L, go_L, got_L, way_L","; You don't know what you lost. And you wont realize, till I'm gone. That I was the one. Which one of us, is really done.","['know', 'lost', 'wo', 'realiz', 'gone', 'done']",193165601dfad67e79ef52b2caf9fd9e,17200
1120,3.0,0.9348999857902527,"love_L, see_L, know_L, make_L, feel_L, let_L, time_L, go_L, got_L, way_L",; loving you is not just luck or illusion. it's not by chance we make the perfect solution. we got the answers but there's no explanation.,"['luck', 'illus', 'chanc', 'solut', 'answer', 'explan', 'love', 'make', 'got', 'perfect']",193165601dfad67e79ef52b2caf9fd9e,17207
1121,3.0,0.5249000191688538,"love_L, see_L, know_L, make_L, feel_L, let_L, time_L, go_L, got_L, way_L","; u have never been in love, until you've seen the stars. and u have never been in love, until you've seen the dawn rise. u have never been in love, until you've seen the sunlight thrown.","['star', 'dawn', 'sunlight', 'love', 'seen', 'love', 'seen', 'rise', 'love', 'seen', 'thrown']",193165601dfad67e79ef52b2caf9fd9e,17208
1122,3.0,0.9451000094413757,"love_L, see_L, know_L, make_L, feel_L, let_L, time_L, go_L, got_L, way_L","; every little thing u do, makes me fall in love with u. every little thing u say, makes me want to feel this way.","['thing', 'love', 'thing', 'way', 'make', 'fall', 'say', 'make', 'want', 'feel', 'littl', 'littl']",193165601dfad67e79ef52b2caf9fd9e,17210
1123,3.0,0.9663000106811523,"love_L, see_L, know_L, make_L, feel_L, let_L, time_L, go_L, got_L, way_L","; what if you wasted love and our love in time disappeared, and the sad song ends up being the last song you'll ever hear? what if we left every moment that we have spared, and the perfect song ends up being the last song you'll ever hear?","['love', 'love', 'time', 'song', 'song', 'moment', 'song', 'song', 'wast', 'disappear', 'end', 'hear', 'left', 'spare', 'end', 'hear', 'sad', 'last', 'perfect', 'last']",193165601dfad67e79ef52b2caf9fd9e,17213
1124,7.0,0.8525999784469604,"say_H, time_H, go_H, know_H, good_H, take_H, got_H, feel_H, see_H, mind_H",; This is stupid. I'm not stupid. Don't talk to me. Like I'm stupid.,"['talk', 'stupid', 'stupid', 'stupid']",193165601dfad67e79ef52b2caf9fd9e,17214
1125,3.0,0.9200000166893005,"love_L, see_L, know_L, make_L, feel_L, let_L, time_L, go_L, got_L, way_L",; Trying to make this work. But you act like a jerk. Silly of me to keep. Holding on. But the dunce cap is off.,"['work', 'dunc', 'cap', 'tri', 'make', 'act', 'keep', 'hold']",193165601dfad67e79ef52b2caf9fd9e,17216
1126,14.0,0.7491999864578247,"think_H, m_H, know_H, eye_H, thing_H, wind_H, take_L, see_H, song_H, said_H",; I'd throw it all away before I lie. So don't call me with a compromise. Hang up the phone. I've got a backbone stronger than yours.,"['lie', 'compromis', 'phone', 'backbon', 'your', 'throw', 'call', 'hang', 'got', 'stronger']",193165601dfad67e79ef52b2caf9fd9e,17219
1127,3.0,0.9096999764442444,"love_L, see_L, know_L, make_L, feel_L, let_L, time_L, go_L, got_L, way_L","; In your eyes, I feel your fire burn. Oh your secrets I will learn, even if it takes forever.","['eye', 'fire', 'burn', 'secret', 'feel', 'learn', 'take']",193165601dfad67e79ef52b2caf9fd9e,17227
1128,3.0,0.8525999784469604,"love_L, see_L, know_L, make_L, feel_L, let_L, time_L, go_L, got_L, way_L","; With you by my side, I can do anything. I don't care what tomorrow brings, as long as we're together.","['side', 'tomorrow', 'care', 'bring']",193165601dfad67e79ef52b2caf9fd9e,17229
1129,3.0,0.8525999784469604,"love_L, see_L, know_L, make_L, feel_L, let_L, time_L, go_L, got_L, way_L",; I still love you. But I just cant do this. I may be dumb. But I'm not stupid.,"['love', 'ca', 'dumb', 'stupid']",193165601dfad67e79ef52b2caf9fd9e,17230
1130,9.0,0.8783000111579895,"fuck_H, got_H, get_H, stay_H, girl_L, wish_L, mine_H, sad_H, song_H, gon_H","; what kind of man that you are, if you're a man at all. well I will figure this one out, on my own.","['man', 'man', 'figur', 'kind', 'own']",193165601dfad67e79ef52b2caf9fd9e,17239
1131,3.0,0.9096999764442444,"love_L, see_L, know_L, make_L, feel_L, let_L, time_L, go_L, got_L, way_L",; Don't tell me you're sorry cause you're not. Baby when I know you're only sorry you got caught.,"['babi', 'tell', 'know', 'got', 'caught', 'sorri', 'sorri']",193165601dfad67e79ef52b2caf9fd9e,17240
1132,3.0,0.9096999764442444,"love_L, see_L, know_L, make_L, feel_L, let_L, time_L, go_L, got_L, way_L",; I just came to see. What you would do if I. Gave you a chance. To make things right.,"['chanc', 'thing', 'came', 'see', 'gave', 'make', 'right']",193165601dfad67e79ef52b2caf9fd9e,17246
1133,3.0,0.8133000135421753,"love_L, see_L, know_L, make_L, feel_L, let_L, time_L, go_L, got_L, way_L",; Told me this would be nothing. But a waste of time. And she was right.,"['wast', 'time', 'told']",193165601dfad67e79ef52b2caf9fd9e,17249
1134,1.0,0.8963000178337097,"make_H, say_H, bad_H, roll_H, new_L, babi_H, love_L, start_H, bean_H, colleg_H",; sometimes I find myself sitting back and reminiscing. especially when I have to watch other people kissing.,"['peopl', 'find', 'sit', 'reminisc', 'watch', 'kiss']",193165601dfad67e79ef52b2caf9fd9e,17250
1135,3.0,0.9096999764442444,"love_L, see_L, know_L, make_L, feel_L, let_L, time_L, go_L, got_L, way_L",; And the award for. The best liar goes to you. For making me believe. That you could be faithful to me.,"['award', 'liar', 'believ', 'goe', 'make', 'faith', 'best']",193165601dfad67e79ef52b2caf9fd9e,17251
1136,3.0,0.9282000064849854,"love_L, see_L, know_L, make_L, feel_L, let_L, time_L, go_L, got_L, way_L",; So many nights I asked the Lord above. Please make me lucky enough to find a love that lingers.,"['night', 'love', 'linger', 'ask', 'make', 'find', 'mani', 'lucki', 'enough']",193165601dfad67e79ef52b2caf9fd9e,17257
1137,3.0,0.8133000135421753,"love_L, see_L, know_L, make_L, feel_L, let_L, time_L, go_L, got_L, way_L",; If you wanna bring me down. Go ahead and try.,"['bring', 'go', 'tri']",193165601dfad67e79ef52b2caf9fd9e,17258
1138,3.0,0.49309998750686646,"love_L, see_L, know_L, make_L, feel_L, let_L, time_L, go_L, got_L, way_L","; Something keeps telling me that you could be my answered prayer. You must be heaven sent, I swear.","['prayer', 'keep', 'tell', 'answer', 'sent', 'swear']",193165601dfad67e79ef52b2caf9fd9e,17260
1139,3.0,0.9200000166893005,"love_L, see_L, know_L, make_L, feel_L, let_L, time_L, go_L, got_L, way_L",; They tell me let go. He is not the one. I thought I saw your potential. Guess that's what made me dumb.,"['potenti', 'tell', 'let', 'go', 'saw', 'guess', 'made', 'dumb']",193165601dfad67e79ef52b2caf9fd9e,17261
1140,3.0,0.8963000178337097,"love_L, see_L, know_L, make_L, feel_L, let_L, time_L, go_L, got_L, way_L","; Could it be true, is this what God has meant for me? 'Cause baby I can't believe. That something like you, could happen to me.","['babi', 'meant', 'can', 'believ', 'happen', 'true']",193165601dfad67e79ef52b2caf9fd9e,17262
1141,11.0,0.5097000002861023,"take_L, care_H, unawar_L, play_H, know_L, game_H, thing_L, way_H, work_H, come_L",; That was quite a show. Very entertaining. But it's over now. Go on and take a bow.,"['bow', 'show', 'entertain', 'go', 'take']",193165601dfad67e79ef52b2caf9fd9e,17263
1142,3.0,0.9348999857902527,"love_L, see_L, know_L, make_L, feel_L, let_L, time_L, go_L, got_L, way_L",; I wake up in the morning. Put on my face. The one that's gonna get me. Through another day. Doesn't really matter. How I feel inside. 'Cause life is like a game sometimes.,"['morn', 'face', 'day', 'life', 'game', 'wake', 'put', 'gon', 'matter', 'feel']",193165601dfad67e79ef52b2caf9fd9e,17267
1143,3.0,0.6904000043869019,"love_L, see_L, know_L, make_L, feel_L, let_L, time_L, go_L, got_L, way_L","; The first time that you introduced me to your friends. And you could tell I was nervous, so you held my hand.","['time', 'friend', 'hand', 'introduc', 'tell', 'held', 'first', 'nervou']",193165601dfad67e79ef52b2caf9fd9e,17268
1144,3.0,0.9348999857902527,"love_L, see_L, know_L, make_L, feel_L, let_L, time_L, go_L, got_L, way_L",; So many times I thought I held it in my hands. But just like grains of sand. Love slipped through my fingers.,"['time', 'hand', 'grain', 'sand', 'love', 'finger', 'thought', 'held', 'slip', 'mani']",193165601dfad67e79ef52b2caf9fd9e,17273
1145,3.0,0.9282000064849854,"love_L, see_L, know_L, make_L, feel_L, let_L, time_L, go_L, got_L, way_L","; Because I've never felt like this before, I'm naked around you. Does it show? You see right through me, and I can't hide. I'm naked around you, and it feels so right","['felt', 'show', 'see', 'can', 'hide', 'feel', 'nake', 'nake', 'right']",193165601dfad67e79ef52b2caf9fd9e,17285
1146,3.0,0.9451000094413757,"love_L, see_L, know_L, make_L, feel_L, let_L, time_L, go_L, got_L, way_L",; in my field of paper flowers and candy clouds of lulllaby. I lie inside myself for hours and watch my purple sky fly over me.,"['field', 'paper', 'flower', 'cloud', 'lulllabi', 'hour', 'sky', 'candi', 'lie', 'watch', 'fli', 'purpl']",193165601dfad67e79ef52b2caf9fd9e,17299
1147,3.0,0.8525999784469604,"love_L, see_L, know_L, make_L, feel_L, let_L, time_L, go_L, got_L, way_L","; Why are you doing this to me, why? Why do you have to do this to me, make me cry? Was it enough to throw everything we had?","['cri', 'make', 'throw', 'enough']",193165601dfad67e79ef52b2caf9fd9e,17302
1148,3.0,0.8783000111579895,"love_L, see_L, know_L, make_L, feel_L, let_L, time_L, go_L, got_L, way_L",; everything so blurry and everyone's so fake. everyone is changing and there's no one left that's real.,"['chang', 'left', 'blurri', 'fake', 'real']",193165601dfad67e79ef52b2caf9fd9e,17309
1149,3.0,0.8963000178337097,"love_L, see_L, know_L, make_L, feel_L, let_L, time_L, go_L, got_L, way_L","; u don't know me, don't ignore me. u don't want me there, u just shut me out, make me go away.","['know', 'ignor', 'want', 'shut', 'make', 'go']",193165601dfad67e79ef52b2caf9fd9e,17310
1150,3.0,0.9200000166893005,"love_L, see_L, know_L, make_L, feel_L, let_L, time_L, go_L, got_L, way_L","; it was a trial, you made a mistake, we know. cant you see you hurt me soo. but why arent you sorry?","['trial', 'mistak', 'made', 'know', 'ca', 'see', 'hurt', 'sorri']",193165601dfad67e79ef52b2caf9fd9e,17313
1151,3.0,0.9200000166893005,"love_L, see_L, know_L, make_L, feel_L, let_L, time_L, go_L, got_L, way_L",; u give me love. u give me light. u showed me that everything that's been happening really opened up my eyes.,"['love', 'light', 'eye', 'give', 'give', 'show', 'happen', 'open']",193165601dfad67e79ef52b2caf9fd9e,17317
1152,3.0,0.9404000043869019,"love_L, see_L, know_L, make_L, feel_L, let_L, time_L, go_L, got_L, way_L","; surrounded by uncertainties, I'm so unsure of. tell me why I feel so alone. because you said that we'd make it through. and when all security fails will you be there to help me through","['uncertainti', 'secur', 'help', 'surround', 'tell', 'feel', 'said', 'make', 'fail', 'unsur', 'alon']",193165601dfad67e79ef52b2caf9fd9e,17323
1153,11.0,0.8963000178337097,"take_L, care_H, unawar_L, play_H, know_L, game_H, thing_L, way_H, work_H, come_L","; Nor could I ever own what's mine, when you're always taking sides. But you won't take away my pride. No, not this time.","['side', 'pride', 'time', 'take', 'take', 'mine']",193165601dfad67e79ef52b2caf9fd9e,17324
1154,3.0,0.45489999651908875,"love_L, see_L, know_L, make_L, feel_L, let_L, time_L, go_L, got_L, way_L",; somewhere we went wrong. we were once so strong. our love is like a song.,"['song', 'went', 'love', 'wrong', 'strong']",193165601dfad67e79ef52b2caf9fd9e,17326
1155,3.0,0.9282000064849854,"love_L, see_L, know_L, make_L, feel_L, let_L, time_L, go_L, got_L, way_L","; I can't imagine any greater fear, than waking up without you here. always know that I would find a way to get to where you are, there's no place that far.","['fear', 'way', 'place', 'can', 'imagin', 'wake', 'know', 'find', 'greater']",193165601dfad67e79ef52b2caf9fd9e,17328
1156,3.0,0.8525999784469604,"love_L, see_L, know_L, make_L, feel_L, let_L, time_L, go_L, got_L, way_L","; I say I'm leaving, I'm really going. To see if you can live, without me.","['say', 'leav', 'go', 'see']",193165601dfad67e79ef52b2caf9fd9e,17335
1157,3.0,0.9581999778747559,"love_L, see_L, know_L, make_L, feel_L, let_L, time_L, go_L, got_L, way_L","; e day a door is closed, e echoes fill your soul. dey wont say which way to go, just trust ur heart. to find ur here for, open another door. bt Im not sure anymore, its just so hard.","['day', 'door', 'echo', 'soul', 'heart', 'door', 'close', 'fill', 'wo', 'say', 'go', 'trust', 'find', 'open', 'm', 'hard']",193165601dfad67e79ef52b2caf9fd9e,17336
1158,3.0,0.9096999764442444,"love_L, see_L, know_L, make_L, feel_L, let_L, time_L, go_L, got_L, way_L",; I just came to see what you would do if I gave you a chance to make things right.,"['chanc', 'thing', 'came', 'see', 'gave', 'make', 'right']",193165601dfad67e79ef52b2caf9fd9e,17349
1159,3.0,0.9451000094413757,"love_L, see_L, know_L, make_L, feel_L, let_L, time_L, go_L, got_L, way_L",; no matter what my mind recalls. I see your face and I know that you will always be there. just wanna know how you're doing these days. didn't mean to cause you any pain. I'm so deeply sorry.,"['matter', 'mind', 'face', 'day', 'pain', 'recal', 'see', 'know', 'know', 'mean', 'caus', 'sorri']",193165601dfad67e79ef52b2caf9fd9e,17351
1160,3.0,0.4715999960899353,"love_L, see_L, know_L, make_L, feel_L, let_L, time_L, go_L, got_L, way_L",; I feel something over me. And try to run away from the demons that haunted me. No place to hide.,"['demon', 'place', 'feel', 'tri', 'run', 'haunt', 'hide']",193165601dfad67e79ef52b2caf9fd9e,17377
1161,5.0,0.8783000111579895,"know_H, want_H, hold_H, wait_H, dark_H, tell_H, love_H, heart_H, live_H, wish_H","; Now a whisper's calling me. And why does my skin crawl, with the pain of insanity?","['whisper', 'crawl', 'pain', 'insan', 'call']",193165601dfad67e79ef52b2caf9fd9e,17378
1162,3.0,0.9096999764442444,"love_L, see_L, know_L, make_L, feel_L, let_L, time_L, go_L, got_L, way_L","; Not easy to say, harder to do. Working it hard, wondering why. Cant fix it now, so why even try.","['say', 'work', 'wonder', 'ca', 'fix', 'tri', 'easi']",193165601dfad67e79ef52b2caf9fd9e,17381
1163,5.0,0.9200000166893005,"know_H, want_H, hold_H, wait_H, dark_H, tell_H, love_H, heart_H, live_H, wish_H","; Hiding wont hide it, smiling wont hide it. Everyone's tried it now, and failed somehow.","['hide', 'wo', 'hide', 'smile', 'wo', 'hide', 'tri', 'fail']",193165601dfad67e79ef52b2caf9fd9e,17383
1164,3.0,0.9200000166893005,"love_L, see_L, know_L, make_L, feel_L, let_L, time_L, go_L, got_L, way_L","; Hating wont do it, denying wont do it. Crying wont drown it out, what you said.","['hate', 'wo', 'deni', 'wo', 'cri', 'wo', 'drown', 'said']",193165601dfad67e79ef52b2caf9fd9e,17384
1165,6.0,0.9282000064849854,"day_L, come_L, live_L, build_H, feel_L, tomorrow_L, tri_L, babi_H, hear_H, need_H","; We try, we fall, and we live another day. We went for the sky, fell down low and flew too high. But still survived.","['day', 'tri', 'fall', 'live', 'went', 'fell', 'flew', 'surviv', 'low']",193165601dfad67e79ef52b2caf9fd9e,17388
1166,3.0,0.8783000111579895,"love_L, see_L, know_L, make_L, feel_L, let_L, time_L, go_L, got_L, way_L","; We loved to dream aloud, with both feet on the ground. But where's the sense in that? We'd never get it back.","['dream', 'feet', 'ground', 'sens', 'love']",193165601dfad67e79ef52b2caf9fd9e,17390
1167,3.0,0.8963000178337097,"love_L, see_L, know_L, make_L, feel_L, let_L, time_L, go_L, got_L, way_L",; You are the sunshine that makes my day. And I wont let them take that away.,"['sunshin', 'day', 'make', 'wo', 'let', 'take']",193165601dfad67e79ef52b2caf9fd9e,17392
1168,3.0,0.9348999857902527,"love_L, see_L, know_L, make_L, feel_L, let_L, time_L, go_L, got_L, way_L",; I know it might sound crazy but I don't wanna let go. Now I don't mind spending every night if he doesn't let go.,"['night', 'know', 'sound', 'let', 'go', 'mind', 'spend', 'let', 'go', 'crazi']",193165601dfad67e79ef52b2caf9fd9e,17396
1169,3.0,0.8783000111579895,"love_L, see_L, know_L, make_L, feel_L, let_L, time_L, go_L, got_L, way_L","| good morning heartache, you're like an old friend","['morn', 'heartach', 'friend', 'good', 'old']",1ab4754657079071f9831fe42b3eac49,18280
1170,3.0,0.8133000135421753,"love_L, see_L, know_L, make_L, feel_L, let_L, time_L, go_L, got_L, way_L",All I know is that I don't know nothin.,"['nothin', 'know', 'know']",1ab4754657079071f9831fe42b3eac49,18381
1171,3.0,0.8133000135421753,"love_L, see_L, know_L, make_L, feel_L, let_L, time_L, go_L, got_L, way_L",Girllll....make up your fuckin mind.,"['fuckin', 'mind', 'make']",1ab4754657079071f9831fe42b3eac49,18403
1172,0.0,0.06669999659061432,"love_H, got_H, want_H, feel_H, thing_H, make_H, need_H, come_H, see_H, day_H",I'm an asshole.,[],1ab4754657079071f9831fe42b3eac49,18419
1173,3.0,0.8783000111579895,"love_L, see_L, know_L, make_L, feel_L, let_L, time_L, go_L, got_L, way_L","If there is one thing that always makes me feel better, its you :) I love you","['thing', 'love', 'make', 'feel', 'better']",1ca615e3aa31cdf5427521c92254a1a9,20166
