cos_lg1,cos_lg2,cos_lg3,cos_en,train_report,test_report,time,count1,count2
0.99,0.97,0.8,0.7,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.984906   0.714286  0.953333    0.849596      0.958746
recall       0.963100   0.862069  0.953333    0.912584      0.953333
f1-score     0.973881   0.781250  0.953333    0.877565      0.955260
support    271.000000  29.000000  0.953333  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.985185   0.857143  0.973154    0.921164      0.973154
recall       0.985185   0.857143  0.973154    0.921164      0.973154
f1-score     0.985185   0.857143  0.973154    0.921164      0.973154
support    135.000000  14.000000  0.973154  149.000000    149.000000",2020-03-21 12:13:26.642155,3,3
0.99,0.97,0.8,0.7,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.981273   0.727273  0.953333    0.854273      0.956720
recall       0.966790   0.827586  0.953333    0.897188      0.953333
f1-score     0.973978   0.774194  0.953333    0.874086      0.954665
support    271.000000  29.000000  0.953333  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.985294   0.923077  0.979866    0.954186      0.979448
recall       0.992593   0.857143  0.979866    0.924868      0.979866
f1-score     0.988930   0.888889  0.979866    0.938909      0.979530
support    135.000000  14.000000  0.979866  149.000000    149.000000",2020-03-21 12:15:23.085979,3,4
0.99,0.97,0.8,0.7,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.969697   0.583333  0.923333    0.776515      0.932348
recall       0.944649   0.724138  0.923333    0.834394      0.923333
f1-score     0.957009   0.646154  0.923333    0.801582      0.926960
support    271.000000  29.000000  0.923333  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.978102   0.916667  0.973154    0.947384      0.972330
recall       0.992593   0.785714  0.973154    0.889153      0.973154
f1-score     0.985294   0.846154  0.973154    0.915724      0.972221
support    135.000000  14.000000  0.973154  149.000000    149.000000",2020-03-21 12:17:19.291425,4,1
0.99,0.97,0.8,0.7,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.970260   0.677419      0.94    0.823840      0.941952
recall       0.963100   0.724138      0.94    0.843619      0.940000
f1-score     0.966667   0.700000      0.94    0.833333      0.940889
support    271.000000  29.000000      0.94  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.978102   0.916667  0.973154    0.947384      0.972330
recall       0.992593   0.785714  0.973154    0.889153      0.973154
f1-score     0.985294   0.846154  0.973154    0.915724      0.972221
support    135.000000  14.000000  0.973154  149.000000    149.000000",2020-03-21 12:19:15.169585,4,2
0.99,0.97,0.8,0.7,"            NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.97048   0.724138  0.946667    0.847309      0.946667
recall       0.97048   0.724138  0.946667    0.847309      0.946667
f1-score     0.97048   0.724138  0.946667    0.847309      0.946667
support    271.00000  29.000000  0.946667  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.978102   0.916667  0.973154    0.947384      0.972330
recall       0.992593   0.785714  0.973154    0.889153      0.973154
f1-score     0.985294   0.846154  0.973154    0.915724      0.972221
support    135.000000  14.000000  0.973154  149.000000    149.000000",2020-03-21 12:21:13.176262,4,3
0.99,0.97,0.8,0.7,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.967033   0.740741  0.946667    0.853887      0.945158
recall       0.974170   0.689655  0.946667    0.831912      0.946667
f1-score     0.970588   0.714286  0.946667    0.842437      0.945812
support    271.000000  29.000000  0.946667  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.978261   1.000000  0.979866    0.989130      0.980303
recall       1.000000   0.785714  0.979866    0.892857      0.979866
f1-score     0.989011   0.880000  0.979866    0.934505      0.978768
support    135.000000  14.000000  0.979866  149.000000    149.000000",2020-03-21 12:23:11.761665,4,4
0.99,0.97,0.8,0.8,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    1.000000   0.483333  0.896667    0.741667      0.950056
recall       0.885609   1.000000  0.896667    0.942804      0.896667
f1-score     0.939335   0.651685  0.896667    0.795510      0.911529
support    271.000000  29.000000  0.896667  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.992126   0.590909  0.932886    0.791518      0.954428
recall       0.933333   0.928571  0.932886    0.930952      0.932886
f1-score     0.961832   0.722222  0.932886    0.842027      0.939318
support    135.000000  14.000000  0.932886  149.000000    149.000000",2020-03-21 12:25:07.861396,1,1
0.99,0.97,0.8,0.8,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    1.000000   0.557692  0.923333    0.778846      0.957244
recall       0.915129   1.000000  0.923333    0.957565      0.923333
f1-score     0.955684   0.716049  0.923333    0.835867      0.932519
support    271.000000  29.000000  0.923333  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.984375   0.571429  0.926174    0.777902      0.945575
recall       0.933333   0.857143  0.926174    0.895238      0.926174
f1-score     0.958175   0.685714  0.926174    0.821945      0.932575
support    135.000000  14.000000  0.926174  149.000000    149.000000",2020-03-21 12:27:03.051852,1,2
0.99,0.97,0.8,0.8,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.996032   0.583333      0.93    0.789683      0.956138
recall       0.926199   0.965517      0.93    0.945858      0.930000
f1-score     0.959847   0.727273      0.93    0.843560      0.937365
support    271.000000  29.000000      0.93  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.984375   0.571429  0.926174    0.777902      0.945575
recall       0.933333   0.857143  0.926174    0.895238      0.926174
f1-score     0.958175   0.685714  0.926174    0.821945      0.932575
support    135.000000  14.000000  0.926174  149.000000    149.000000",2020-03-21 12:28:58.605836,1,3
0.99,0.97,0.8,0.8,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.988462   0.650000  0.943333    0.819231      0.955744
recall       0.948339   0.896552  0.943333    0.922446      0.943333
f1-score     0.967985   0.753623  0.943333    0.860804      0.947263
support    271.000000  29.000000  0.943333  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.984496   0.600000  0.932886    0.792248      0.948369
recall       0.940741   0.857143  0.932886    0.898942      0.932886
f1-score     0.962121   0.705882  0.932886    0.834002      0.938045
support    135.000000  14.000000  0.932886  149.000000    149.000000",2020-03-21 12:30:55.662654,1,4
0.99,0.97,0.8,0.8,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.988095   0.541667  0.916667    0.764881      0.944940
recall       0.918819   0.896552  0.916667    0.907685      0.916667
f1-score     0.952199   0.675325  0.916667    0.813762      0.925434
support    271.000000  29.000000  0.916667  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.992481   0.812500  0.973154    0.902491      0.975570
recall       0.977778   0.928571  0.973154    0.953175      0.973154
f1-score     0.985075   0.866667  0.973154    0.925871      0.973949
support    135.000000  14.000000  0.973154  149.000000    149.000000",2020-03-21 12:32:52.784465,2,1
0.99,0.97,0.8,0.8,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.988462   0.650000  0.943333    0.819231      0.955744
recall       0.948339   0.896552  0.943333    0.922446      0.943333
f1-score     0.967985   0.753623  0.943333    0.860804      0.947263
support    271.000000  29.000000  0.943333  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.985075   0.800000  0.966443    0.892537      0.967685
recall       0.977778   0.857143  0.966443    0.917460      0.966443
f1-score     0.981413   0.827586  0.966443    0.904499      0.966959
support    135.000000  14.000000  0.966443  149.000000    149.000000",2020-03-21 12:34:48.845137,2,2
0.99,0.97,0.8,0.8,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.984848   0.694444      0.95    0.839646      0.956776
recall       0.959410   0.862069      0.95    0.910739      0.950000
f1-score     0.971963   0.769231      0.95    0.870597      0.952365
support    271.000000  29.000000      0.95  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.985075   0.800000  0.966443    0.892537      0.967685
recall       0.977778   0.857143  0.966443    0.917460      0.966443
f1-score     0.981413   0.827586  0.966443    0.904499      0.966959
support    135.000000  14.000000  0.966443  149.000000    149.000000",2020-03-21 12:36:44.971465,2,3
0.99,0.97,0.8,0.8,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.977941   0.821429  0.963333    0.899685      0.962812
recall       0.981550   0.793103  0.963333    0.887327      0.963333
f1-score     0.979742   0.807018  0.963333    0.893380      0.963045
support    271.000000  29.000000  0.963333  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.985185   0.857143  0.973154    0.921164      0.973154
recall       0.985185   0.857143  0.973154    0.921164      0.973154
f1-score     0.985185   0.857143  0.973154    0.921164      0.973154
support    135.000000  14.000000  0.973154  149.000000    149.000000",2020-03-21 12:38:40.586928,2,4
0.99,0.97,0.8,0.8,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.984314   0.555556      0.92    0.769935      0.942867
recall       0.926199   0.862069      0.92    0.894134      0.920000
f1-score     0.954373   0.675676      0.92    0.815024      0.927432
support    271.000000  29.000000      0.92  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.992537   0.866667  0.979866    0.929602      0.980711
recall       0.985185   0.928571  0.979866    0.956878      0.979866
f1-score     0.988848   0.896552  0.979866    0.942700      0.980175
support    135.000000  14.000000  0.979866  149.000000    149.000000",2020-03-21 12:40:36.896825,3,1
0.99,0.97,0.8,0.8,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.984791   0.675676  0.946667    0.830233      0.954910
recall       0.955720   0.862069  0.946667    0.908894      0.946667
f1-score     0.970037   0.757576  0.946667    0.863807      0.949499
support    271.000000  29.000000  0.946667  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.985185   0.857143  0.973154    0.921164      0.973154
recall       0.985185   0.857143  0.973154    0.921164      0.973154
f1-score     0.985185   0.857143  0.973154    0.921164      0.973154
support    135.000000  14.000000  0.973154  149.000000    149.000000",2020-03-21 12:42:34.335599,3,2
0.99,0.97,0.8,0.8,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.981273   0.727273  0.953333    0.854273      0.956720
recall       0.966790   0.827586  0.953333    0.897188      0.953333
f1-score     0.973978   0.774194  0.953333    0.874086      0.954665
support    271.000000  29.000000  0.953333  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.985185   0.857143  0.973154    0.921164      0.973154
recall       0.985185   0.857143  0.973154    0.921164      0.973154
f1-score     0.985185   0.857143  0.973154    0.921164      0.973154
support    135.000000  14.000000  0.973154  149.000000    149.000000",2020-03-21 12:44:31.934318,3,3
0.99,0.97,0.8,0.8,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.974545   0.880000  0.966667    0.927273      0.965406
recall       0.988930   0.758621  0.966667    0.873775      0.966667
f1-score     0.981685   0.814815  0.966667    0.898250      0.965554
support    271.000000  29.000000  0.966667  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.985294   0.923077  0.979866    0.954186      0.979448
recall       0.992593   0.857143  0.979866    0.924868      0.979866
f1-score     0.988930   0.888889  0.979866    0.938909      0.979530
support    135.000000  14.000000  0.979866  149.000000    149.000000",2020-03-21 12:46:27.988116,3,4
0.99,0.97,0.8,0.8,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.972973   0.536585  0.913333    0.754779      0.930789
recall       0.929889   0.758621  0.913333    0.844255      0.913333
f1-score     0.950943   0.628571  0.913333    0.789757      0.919781
support    271.000000  29.000000  0.913333  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.985294   0.923077  0.979866    0.954186      0.979448
recall       0.992593   0.857143  0.979866    0.924868      0.979866
f1-score     0.988930   0.888889  0.979866    0.938909      0.979530
support    135.000000  14.000000  0.979866  149.000000    149.000000",2020-03-21 12:48:25.828320,4,1
0.99,0.97,0.8,0.8,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.973783   0.666667      0.94    0.820225      0.944095
recall       0.959410   0.758621      0.94    0.859015      0.940000
f1-score     0.966543   0.709677      0.94    0.838110      0.941712
support    271.000000  29.000000      0.94  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.978102   0.916667  0.973154    0.947384      0.972330
recall       0.992593   0.785714  0.973154    0.889153      0.973154
f1-score     0.985294   0.846154  0.973154    0.915724      0.972221
support    135.000000  14.000000  0.973154  149.000000    149.000000",2020-03-21 12:50:22.367068,4,2
0.99,0.97,0.8,0.8,"            NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.97048   0.724138  0.946667    0.847309      0.946667
recall       0.97048   0.724138  0.946667    0.847309      0.946667
f1-score     0.97048   0.724138  0.946667    0.847309      0.946667
support    271.00000  29.000000  0.946667  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.978102   0.916667  0.973154    0.947384      0.972330
recall       0.992593   0.785714  0.973154    0.889153      0.973154
f1-score     0.985294   0.846154  0.973154    0.915724      0.972221
support    135.000000  14.000000  0.973154  149.000000    149.000000",2020-03-21 12:52:13.705084,4,3
0.99,0.97,0.8,0.8,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.964158   0.904762      0.96    0.934460      0.958416
recall       0.992620   0.655172      0.96    0.823896      0.960000
f1-score     0.978182   0.760000      0.96    0.869091      0.957091
support    271.000000  29.000000      0.96  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.978261   1.000000  0.979866    0.989130      0.980303
recall       1.000000   0.785714  0.979866    0.892857      0.979866
f1-score     0.989011   0.880000  0.979866    0.934505      0.978768
support    135.000000  14.000000  0.979866  149.000000    149.000000",2020-03-21 12:54:03.947730,4,4
0.99,0.97,0.75,0.75,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    1.000000   0.432836  0.873333    0.716418      0.945174
recall       0.859779   1.000000  0.873333    0.929889      0.873333
f1-score     0.924603   0.604167  0.873333    0.764385      0.893628
support    271.000000  29.000000  0.873333  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.992000   0.541667  0.919463    0.766833      0.949687
recall       0.918519   0.928571  0.919463    0.923545      0.919463
f1-score     0.953846   0.684211  0.919463    0.819028      0.928511
support    135.000000  14.000000  0.919463  149.000000    149.000000",2020-03-21 12:55:52.993116,1,1
0.99,0.97,0.75,0.75,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    1.000000   0.491525       0.9    0.745763      0.950847
recall       0.889299   1.000000       0.9    0.944649      0.900000
f1-score     0.941406   0.659091       0.9    0.800249      0.914116
support    271.000000  29.000000       0.9  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.992000   0.541667  0.919463    0.766833      0.949687
recall       0.918519   0.928571  0.919463    0.923545      0.919463
f1-score     0.953846   0.684211  0.919463    0.819028      0.928511
support    135.000000  14.000000  0.919463  149.000000    149.000000",2020-03-21 12:57:42.354783,1,2
0.99,0.97,0.75,0.75,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    1.000000   0.508772  0.906667    0.754386      0.952515
recall       0.896679   1.000000  0.906667    0.948339      0.906667
f1-score     0.945525   0.674419  0.906667    0.809972      0.919318
support    271.000000  29.000000  0.906667  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.992000   0.541667  0.919463    0.766833      0.949687
recall       0.918519   0.928571  0.919463    0.923545      0.919463
f1-score     0.953846   0.684211  0.919463    0.819028      0.928511
support    135.000000  14.000000  0.919463  149.000000    149.000000",2020-03-21 12:59:31.283524,1,3
0.99,0.97,0.75,0.75,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.995951   0.528302  0.913333    0.762127      0.950745
recall       0.907749   0.965517  0.913333    0.936633      0.913333
f1-score     0.949807   0.682927  0.913333    0.816367      0.924009
support    271.000000  29.000000  0.913333  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.992063   0.565217  0.926174    0.778640      0.951957
recall       0.925926   0.928571  0.926174    0.927249      0.926174
f1-score     0.957854   0.702703  0.926174    0.830279      0.933880
support    135.000000  14.000000  0.926174  149.000000    149.000000",2020-03-21 13:01:20.226637,1,4
0.99,0.97,0.75,0.75,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.988048   0.530612  0.913333    0.759330      0.943829
recall       0.915129   0.896552  0.913333    0.905840      0.913333
f1-score     0.950192   0.666667  0.913333    0.808429      0.922784
support    271.000000  29.000000  0.913333  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.992481   0.812500  0.973154    0.902491      0.975570
recall       0.977778   0.928571  0.973154    0.953175      0.973154
f1-score     0.985075   0.866667  0.973154    0.925871      0.973949
support    135.000000  14.000000  0.973154  149.000000    149.000000",2020-03-21 13:03:09.462325,2,1
0.99,0.97,0.75,0.75,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.988417   0.634146      0.94    0.811282      0.954171
recall       0.944649   0.896552      0.94    0.920601      0.940000
f1-score     0.966038   0.742857      0.94    0.854447      0.944464
support    271.000000  29.000000      0.94  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.992481   0.812500  0.973154    0.902491      0.975570
recall       0.977778   0.928571  0.973154    0.953175      0.973154
f1-score     0.985075   0.866667  0.973154    0.925871      0.973949
support    135.000000  14.000000  0.973154  149.000000    149.000000",2020-03-21 13:04:58.295022,2,2
0.99,0.97,0.75,0.75,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.988506   0.666667  0.946667    0.827586      0.957395
recall       0.952030   0.896552  0.946667    0.924291      0.946667
f1-score     0.969925   0.764706  0.946667    0.867315      0.950087
support    271.000000  29.000000  0.946667  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.992481   0.812500  0.973154    0.902491      0.975570
recall       0.977778   0.928571  0.973154    0.953175      0.973154
f1-score     0.985075   0.866667  0.973154    0.925871      0.973949
support    135.000000  14.000000  0.973154  149.000000    149.000000",2020-03-21 13:06:48.653140,2,3
0.99,0.97,0.75,0.75,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.984906   0.714286  0.953333    0.849596      0.958746
recall       0.963100   0.862069  0.953333    0.912584      0.953333
f1-score     0.973881   0.781250  0.953333    0.877565      0.955260
support    271.000000  29.000000  0.953333  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.992537   0.866667  0.979866    0.929602      0.980711
recall       0.985185   0.928571  0.979866    0.956878      0.979866
f1-score     0.988848   0.896552  0.979866    0.942700      0.980175
support    135.000000  14.000000  0.979866  149.000000    149.000000",2020-03-21 13:08:42.027150,2,4
0.99,0.97,0.75,0.75,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.984314   0.555556      0.92    0.769935      0.942867
recall       0.926199   0.862069      0.92    0.894134      0.920000
f1-score     0.954373   0.675676      0.92    0.815024      0.927432
support    271.000000  29.000000      0.92  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.985185   0.857143  0.973154    0.921164      0.973154
recall       0.985185   0.857143  0.973154    0.921164      0.973154
f1-score     0.985185   0.857143  0.973154    0.921164      0.973154
support    135.000000  14.000000  0.973154  149.000000    149.000000",2020-03-21 13:10:34.557817,3,1
0.99,0.97,0.75,0.75,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.984791   0.675676  0.946667    0.830233      0.954910
recall       0.955720   0.862069  0.946667    0.908894      0.946667
f1-score     0.970037   0.757576  0.946667    0.863807      0.949499
support    271.000000  29.000000  0.946667  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.985185   0.857143  0.973154    0.921164      0.973154
recall       0.985185   0.857143  0.973154    0.921164      0.973154
f1-score     0.985185   0.857143  0.973154    0.921164      0.973154
support    135.000000  14.000000  0.973154  149.000000    149.000000",2020-03-21 13:12:23.352855,3,2
0.99,0.97,0.75,0.75,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.984906   0.714286  0.953333    0.849596      0.958746
recall       0.963100   0.862069  0.953333    0.912584      0.953333
f1-score     0.973881   0.781250  0.953333    0.877565      0.955260
support    271.000000  29.000000  0.953333  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.985185   0.857143  0.973154    0.921164      0.973154
recall       0.985185   0.857143  0.973154    0.921164      0.973154
f1-score     0.985185   0.857143  0.973154    0.921164      0.973154
support    135.000000  14.000000  0.973154  149.000000    149.000000",2020-03-21 13:14:19.360184,3,3
0.99,0.97,0.75,0.75,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.981413   0.774194      0.96    0.877803      0.961381
recall       0.974170   0.827586      0.96    0.900878      0.960000
f1-score     0.977778   0.800000      0.96    0.888889      0.960593
support    271.000000  29.000000      0.96  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.985294   0.923077  0.979866    0.954186      0.979448
recall       0.992593   0.857143  0.979866    0.924868      0.979866
f1-score     0.988930   0.888889  0.979866    0.938909      0.979530
support    135.000000  14.000000  0.979866  149.000000    149.000000",2020-03-21 13:16:19.166182,3,4
0.99,0.97,0.75,0.75,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.969349   0.538462  0.913333    0.753905      0.927696
recall       0.933579   0.724138  0.913333    0.828859      0.913333
f1-score     0.951128   0.617647  0.913333    0.784387      0.918891
support    271.000000  29.000000  0.913333  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.978102   0.916667  0.973154    0.947384      0.972330
recall       0.992593   0.785714  0.973154    0.889153      0.973154
f1-score     0.985294   0.846154  0.973154    0.915724      0.972221
support    135.000000  14.000000  0.973154  149.000000    149.000000",2020-03-21 13:18:21.737529,4,1
0.99,0.97,0.75,0.75,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.970260   0.677419      0.94    0.823840      0.941952
recall       0.963100   0.724138      0.94    0.843619      0.940000
f1-score     0.966667   0.700000      0.94    0.833333      0.940889
support    271.000000  29.000000      0.94  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.978102   0.916667  0.973154    0.947384      0.972330
recall       0.992593   0.785714  0.973154    0.889153      0.973154
f1-score     0.985294   0.846154  0.973154    0.915724      0.972221
support    135.000000  14.000000  0.973154  149.000000    149.000000",2020-03-21 13:20:23.873086,4,2
0.99,0.97,0.75,0.75,"            NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.97048   0.724138  0.946667    0.847309      0.946667
recall       0.97048   0.724138  0.946667    0.847309      0.946667
f1-score     0.97048   0.724138  0.946667    0.847309      0.946667
support    271.00000  29.000000  0.946667  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.978102   0.916667  0.973154    0.947384      0.972330
recall       0.992593   0.785714  0.973154    0.889153      0.973154
f1-score     0.985294   0.846154  0.973154    0.915724      0.972221
support    135.000000  14.000000  0.973154  149.000000    149.000000",2020-03-21 13:22:24.327154,4,3
0.99,0.97,0.75,0.75,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.967273   0.800000  0.953333    0.883636      0.951103
recall       0.981550   0.689655  0.953333    0.835602      0.953333
f1-score     0.974359   0.740741  0.953333    0.857550      0.951776
support    271.000000  29.000000  0.953333  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.978261   1.000000  0.979866    0.989130      0.980303
recall       1.000000   0.785714  0.979866    0.892857      0.979866
f1-score     0.989011   0.880000  0.979866    0.934505      0.978768
support    135.000000  14.000000  0.979866  149.000000    149.000000",2020-03-21 13:24:21.488442,4,4
0.99,0.97,0.75,0.7,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    1.000000   0.386667  0.846667    0.693333      0.940711
recall       0.830258   1.000000  0.846667    0.915129      0.846667
f1-score     0.907258   0.557692  0.846667    0.732475      0.873467
support    271.000000  29.000000  0.846667  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.991803   0.481481  0.899329    0.736642      0.943854
recall       0.896296   0.928571  0.899329    0.912434      0.899329
f1-score     0.941634   0.634146  0.899329    0.787890      0.912743
support    135.000000  14.000000  0.899329  149.000000    149.000000",2020-03-21 13:26:15.915808,1,1
0.99,0.97,0.75,0.7,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    1.000000   0.420290  0.866667    0.710145      0.943961
recall       0.852399   1.000000  0.866667    0.926199      0.866667
f1-score     0.920319   0.591837  0.866667    0.756078      0.888565
support    271.000000  29.000000  0.866667  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.991803   0.481481  0.899329    0.736642      0.943854
recall       0.896296   0.928571  0.899329    0.912434      0.899329
f1-score     0.941634   0.634146  0.899329    0.787890      0.912743
support    135.000000  14.000000  0.899329  149.000000    149.000000",2020-03-21 13:28:19.030441,1,2
0.99,0.97,0.75,0.7,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    1.000000   0.432836  0.873333    0.716418      0.945174
recall       0.859779   1.000000  0.873333    0.929889      0.873333
f1-score     0.924603   0.604167  0.873333    0.764385      0.893628
support    271.000000  29.000000  0.873333  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.991803   0.481481  0.899329    0.736642      0.943854
recall       0.896296   0.928571  0.899329    0.912434      0.899329
f1-score     0.941634   0.634146  0.899329    0.787890      0.912743
support    135.000000  14.000000  0.899329  149.000000    149.000000",2020-03-21 13:30:19.713442,1,3
0.99,0.97,0.75,0.7,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.995745   0.430769  0.873333    0.713257      0.941130
recall       0.863469   0.965517  0.873333    0.914493      0.873333
f1-score     0.924901   0.595745  0.873333    0.760323      0.893083
support    271.000000  29.000000  0.873333  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.991870   0.500000   0.90604    0.745935      0.945654
recall       0.903704   0.928571   0.90604    0.916138      0.906040
f1-score     0.945736   0.650000   0.90604    0.797868      0.917949
support    135.000000  14.000000   0.90604  149.000000    149.000000",2020-03-21 13:32:13.906468,1,4
0.99,0.97,0.75,0.7,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.988048   0.530612  0.913333    0.759330      0.943829
recall       0.915129   0.896552  0.913333    0.905840      0.913333
f1-score     0.950192   0.666667  0.913333    0.808429      0.922784
support    271.000000  29.000000  0.913333  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.992481   0.812500  0.973154    0.902491      0.975570
recall       0.977778   0.928571  0.973154    0.953175      0.973154
f1-score     0.985075   0.866667  0.973154    0.925871      0.973949
support    135.000000  14.000000  0.973154  149.000000    149.000000",2020-03-21 13:34:09.199815,2,1
0.99,0.97,0.75,0.7,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.988327   0.604651  0.933333    0.796489      0.951238
recall       0.937269   0.896552  0.933333    0.916911      0.933333
f1-score     0.962121   0.722222  0.933333    0.842172      0.938931
support    271.000000  29.000000  0.933333  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.992481   0.812500  0.973154    0.902491      0.975570
recall       0.977778   0.928571  0.973154    0.953175      0.973154
f1-score     0.985075   0.866667  0.973154    0.925871      0.973949
support    135.000000  14.000000  0.973154  149.000000    149.000000",2020-03-21 13:36:02.714974,2,2
