dominant_t,topic_per,keywords,text,userid,textiD,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
9,0.805899978,"life_L, love_L, thing_L, day_L, go_L, time_L, come_L, see_L, think_L, want_L","/A question that sometimes drives me hazy: am I or are the  **bobsnewline** others crazy? /"" - Albert ;)""",18777be6f07a938f5e4525eeb77dfdb2,16465,17,27.29,3.89,99,1,8.5,17.65,88.24,52.94,23.53,11.76,11.76,0,0,0,0,11.76,11.76,0,11.76,0,5.88,0,11.76,11.76,0,0,0,0,11.76,0,5.88,0,0,0,5.88,0,0,0,0,29.41,5.88,0,0,23.53,0,11.76,5.88,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.65,0,11.76,5.88,0,5.88,0,0,0,0,0,0,5.88,0,5.88,0,0,0,64.71,0,0,5.88,0,5.88,0,5.88,11.76,0,0,35.29
11,0.902499974,"world_L, love_L, time_L, last_L, rain_L, feel_L, way_L, day_L, moment_L, restless_L","If real is what you can feel, smell, taste and see, then 'real' is simply electrical signals interpreted by your brain",18777be6f07a938f5e4525eeb77dfdb2,16476,21,5.89,92.33,13.15,25.77,21,14.29,80.95,52.38,14.29,9.52,0,0,9.52,0,0,4.76,0,4.76,14.29,4.76,14.29,0,19.05,0,0,4.76,0,0,0,0,0,0,0,0,9.52,0,0,0,0,14.29,9.52,0,4.76,4.76,0,4.76,19.05,4.76,0,4.76,9.52,4.76,0,0,4.76,0,0,0,0,0,0,0,23.81,4.76,4.76,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,23.81,0,14.29,0,0,0,0,0,0,9.52,0,0
9,0.49849999,"life_L, love_L, thing_L, day_L, go_L, time_L, come_L, see_L, think_L, want_L","; I'm through accepting limits. 'Cause someone says they're so. Some things I cannot change. But till I try, I'll never know.",193165601dfad67e79ef52b2caf9fd9e,17169,21,1,1,99,95.81,5.25,14.29,100,61.9,28.57,19.05,19.05,0,0,0,0,9.52,0,9.52,19.05,9.52,14.29,9.52,33.33,0,0,0,0,4.76,4.76,4.76,0,0,0,0,14.29,0,0,0,0,47.62,9.52,9.52,0,14.29,4.76,9.52,4.76,0,4.76,0,0,0,0,0,0,9.52,0,9.52,0,0,0,0,28.57,4.76,14.29,4.76,0,9.52,0,0,0,0,0,0,0,0,0,0,0,0,47.62,19.05,4.76,0,4.76,0,0,0,0,19.05,0,0
9,0.421200007,"life_L, love_L, thing_L, day_L, go_L, time_L, come_L, see_L, think_L, want_L",; But do you give a damn? Understand? That I can't not be what I am.,193165601dfad67e79ef52b2caf9fd9e,17205,15,1,1,99,1,5,6.67,100,80,33.33,20,13.33,0,6.67,0,0,13.33,6.67,0,20,0,6.67,13.33,33.33,0,0,6.67,0,0,6.67,0,6.67,0,6.67,0,13.33,0,0,0,0,26.67,6.67,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,6.67,6.67,0,0,0,0,33.33,6.67,0,0,6.67,13.33,0,0,0,6.67,0,0
8,0.616599977,"know_L, busi_L, proud_L, love_L, birthday_L, bodi_L, die_L, let_L, learn_L, happen_L","; You don't know, you think you know me like yourself. But I fear, that you're only telling me what I wanna hear.",193165601dfad67e79ef52b2caf9fd9e,17211,22,1,99,96.4,1,11,9.09,100,72.73,50,40.91,18.18,0,22.73,0,0,9.09,0,4.55,13.64,4.55,4.55,4.55,31.82,0,4.55,4.55,0,0,4.55,0,4.55,4.55,0,0,31.82,0,0,0,0,22.73,13.64,0,4.55,0,0,4.55,4.55,0,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,27.27,4.55,0,0,0,0,0,0,0,0,0,0,4.55,0,0,0,0,0,31.82,9.09,9.09,0,4.55,0,0,0,0,9.09,0,0
9,0.861000001,"life_L, love_L, thing_L, day_L, go_L, time_L, come_L, see_L, think_L, want_L",; Some say itåÕs not over åÔtill itåÕs over. Guess this is really over now. ThereåÕs something I gotta say before I let you go. Listen.,193165601dfad67e79ef52b2caf9fd9e,17220,28,21.19,50,99,25.77,7,3.57,89.29,64.29,25,10.71,7.14,0,3.57,0,0,14.29,0,17.86,7.14,10.71,3.57,3.57,28.57,3.57,3.57,0,0,3.57,0,0,0,0,0,0,14.29,0,0,0,0,17.86,0,0,0,10.71,0,7.14,10.71,0,10.71,0,0,0,0,0,0,10.71,0,0,10.71,0,0,0,25,3.57,25,3.57,10.71,10.71,0,0,0,0,0,0,3.57,0,3.57,0,0,0,17.86,14.29,0,0,3.57,0,0,0,0,0,0,0
9,0.911300004,"life_L, love_L, thing_L, day_L, go_L, time_L, come_L, see_L, think_L, want_L","; Go ahead and try. Try and look me in the eye. But you'll never see inside. Until you realize, things are trying to settle down.",193165601dfad67e79ef52b2caf9fd9e,17231,25,52.71,65.56,99,25.77,6.25,4,96,64,16,12,4,0,8,0,0,4,4,24,8,4,16,4,40,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,24,4,0,0,12,4,4,12,12,0,0,4,4,0,0,0,20,0,16,4,0,0,0,28,8,28,4,12,12,0,0,0,0,0,0,0,0,0,0,0,0,28,16,4,0,4,0,0,0,0,4,0,0
9,0.767400026,"life_L, love_L, thing_L, day_L, go_L, time_L, come_L, see_L, think_L, want_L","; what you would do if I gave you a chance to make things right. I still love you but I just can't do this. they're telling me let go, he is not the one. I thought I saw your potential, guess that's what made me dumb. trying to make this work, but you act like a jerk. silly of me to keep holding on.",193165601dfad67e79ef52b2caf9fd9e,17236,64,9.8,43.79,65.79,25.77,10.67,6.25,96.88,65.62,31.25,21.88,12.5,0,7.81,1.56,0,9.38,4.69,9.38,10.94,3.12,4.69,3.12,28.12,3.12,1.56,3.12,1.56,0,6.25,3.12,3.12,0,3.12,0,15.62,0,0,0,1.56,21.88,1.56,4.69,3.12,7.81,0,7.81,1.56,1.56,0,0,1.56,0,0,0,0,6.25,1.56,4.69,0,0,0,4.69,18.75,1.56,6.25,1.56,3.12,1.56,1.56,0,0,0,0,0,1.56,1.56,0,0,0,0,20.31,9.38,4.69,0,1.56,0,0,0,0,4.69,0,0
0,0.066699997,"differ_L, right_L, word_L, geniu_L, stupid_L, held_L, button_L, love_L, wrong_L, lightn_L",; Kau hancurkan aku dengan sikapmu. Tak sadarkah kau telah menyakitiku.,193165601dfad67e79ef52b2caf9fd9e,17259,10,93.26,50,1,25.77,5,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,20,0,0,10,0,0,0,0,0,0,0
9,0.497900009,"life_L, love_L, thing_L, day_L, go_L, time_L, come_L, see_L, think_L, want_L",; Life is too short to stress yourself with people who don't even deserve to be an issue in your life.,193165601dfad67e79ef52b2caf9fd9e,17271,20,52.71,99,3.37,1,20,10,90,65,15,10,0,0,10,0,0,5,5,20,15,10,0,5,15,5,0,5,0,0,5,0,5,5,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,15,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,0,0,5,0,0,0,0,5,0,0
9,0.758000016,"life_L, love_L, thing_L, day_L, go_L, time_L, come_L, see_L, think_L, want_L",/it's a lie to think you're not good enough,193165601dfad67e79ef52b2caf9fd9e,17279,9,18.82,50,58.07,99,9,0,77.78,55.56,22.22,11.11,0,0,11.11,0,0,11.11,11.11,11.11,22.22,0,0,11.11,33.33,0,0,0,0,0,11.11,11.11,0,0,0,0,11.11,0,0,0,0,22.22,11.11,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,11.11,0,0,0,11.11,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,22.22,0,11.11
9,0.911300004,"life_L, love_L, thing_L, day_L, go_L, time_L, come_L, see_L, think_L, want_L",; lets not dwell on e past memories or ppl dat are not worthy of being included in ur present or future life. Its better to let go & live life to e fullest (:,193165601dfad67e79ef52b2caf9fd9e,17296,33,66.08,38.08,99,80.64,16.5,12.12,90.91,45.45,9.09,6.06,0,3.03,3.03,0,0,3.03,0,15.15,9.09,0,6.06,6.06,18.18,6.06,6.06,0,0,0,9.09,6.06,3.03,3.03,0,0,9.09,0,0,0,0,15.15,3.03,0,0,6.06,0,12.12,0,0,0,0,9.09,0,9.09,0,0,6.06,3.03,3.03,0,3.03,0,6.06,15.15,3.03,21.21,3.03,9.09,9.09,0,0,0,0,0,0,12.12,0,12.12,0,0,0,9.09,3.03,0,0,3.03,0,0,0,0,0,0,3.03
9,0.805899978,"life_L, love_L, thing_L, day_L, go_L, time_L, come_L, see_L, think_L, want_L","; All of the times we were together, and the times we can never be together again. Aren't they wasteful, to you? Does it not matter to you? Even now, are you okay without me?",193165601dfad67e79ef52b2caf9fd9e,17332,34,1.92,92.92,97.06,79.41,8.5,11.76,94.12,76.47,23.53,20.59,2.94,5.88,8.82,0,2.94,2.94,5.88,11.76,17.65,11.76,2.94,11.76,14.71,0,0,0,0,2.94,2.94,2.94,0,0,0,0,23.53,0,0,0,0,14.71,0,0,0,0,5.88,8.82,0,0,0,0,0,0,0,0,0,11.76,11.76,0,0,0,0,2.94,17.65,0,20.59,0,5.88,14.71,0,0,0,0,0,0,2.94,0,0,2.94,0,0,26.47,2.94,8.82,0,2.94,8.82,0,0,0,2.94,0,0
9,0.838,"life_L, love_L, thing_L, day_L, go_L, time_L, come_L, see_L, think_L, want_L","; in e end u'll see who's fake, who's true, and who'll risk it all for u.",193165601dfad67e79ef52b2caf9fd9e,17333,16,23.1,99,7.84,1,16,0,87.5,50,31.25,6.25,0,0,6.25,0,0,25,0,12.5,6.25,0,6.25,0,25,12.5,0,18.75,0,6.25,18.75,6.25,12.5,6.25,0,0,18.75,0,0,0,0,12.5,0,0,0,0,12.5,0,6.25,6.25,0,0,0,0,0,0,0,6.25,0,0,0,0,6.25,0,18.75,6.25,12.5,0,6.25,6.25,0,0,0,0,0,0,6.25,0,6.25,0,0,0,50,6.25,12.5,0,6.25,0,0,0,0,25,0,0
9,0.891700029,"life_L, love_L, thing_L, day_L, go_L, time_L, come_L, see_L, think_L, want_L",; maybe me leaving e country is for e best. I think I badly need this break frm everything. Farewell & so long den.,193165601dfad67e79ef52b2caf9fd9e,17340,22,13.54,32.48,96.4,25.77,7.33,18.18,86.36,40.91,22.73,13.64,13.64,0,0,0,0,9.09,0,4.55,4.55,9.09,4.55,0,18.18,4.55,4.55,0,0,0,9.09,4.55,4.55,0,0,0,9.09,0,0,0,0,18.18,4.55,0,4.55,4.55,4.55,0,0,0,0,0,0,0,0,0,0,4.55,0,4.55,4.55,4.55,0,0,13.64,0,18.18,4.55,9.09,0,0,0,4.55,0,0,0,0,0,0,0,0,0,22.73,13.64,0,0,4.55,0,0,0,0,0,0,4.55
9,0.67869997,"life_L, love_L, thing_L, day_L, go_L, time_L, come_L, see_L, think_L, want_L",; how did we get here. I used to know u so well.,193165601dfad67e79ef52b2caf9fd9e,17342,12,1,95.2,23.51,99,6,0,100,75,25,25,8.33,8.33,8.33,0,0,0,0,8.33,8.33,33.33,16.67,0,33.33,0,0,8.33,0,0,8.33,8.33,0,0,0,0,8.33,0,0,0,0,25,8.33,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,8.33,0,0,8.33,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,16.67,0,8.33,0,8.33,0,25,16.67,0,0,8.33,0,0,0,0,0,0,0
9,0.838,"life_L, love_L, thing_L, day_L, go_L, time_L, come_L, see_L, think_L, want_L",; Just turn around. It hurts me too much. I don't want to see you anymore.,193165601dfad67e79ef52b2caf9fd9e,17360,15,1.05,25.24,82.75,1,5,6.67,100,66.67,33.33,20,13.33,0,6.67,0,0,13.33,0,13.33,6.67,20,0,6.67,26.67,0,0,0,0,6.67,6.67,0,6.67,0,0,6.67,6.67,0,0,0,0,6.67,0,0,6.67,0,0,0,13.33,6.67,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,26.67,0,20,6.67,6.67,6.67,0,0,0,0,0,0,0,0,0,0,0,0,33.33,20,0,0,6.67,0,0,0,0,6.67,0,0
8,0.838,"know_L, busi_L, proud_L, love_L, birthday_L, bodi_L, die_L, let_L, learn_L, happen_L","; alhamdulillah, finally success is attained. thanks for all e well wishes, really appreciate em (:",193165601dfad67e79ef52b2caf9fd9e,17364,15,52.71,25.24,10.08,99,7.5,33.33,86.67,33.33,0,0,0,0,0,0,0,0,0,6.67,6.67,20,0,0,20,0,0,0,0,6.67,33.33,33.33,0,0,0,0,0,0,0,0,0,26.67,6.67,0,6.67,0,6.67,6.67,0,0,0,0,0,0,0,0,0,13.33,0,13.33,0,6.67,0,0,13.33,6.67,6.67,0,0,6.67,6.67,0,0,0,0,0,20,0,13.33,0,6.67,0,26.67,6.67,13.33,0,6.67,0,0,0,0,0,0,0
9,0.445199996,"life_L, love_L, thing_L, day_L, go_L, time_L, come_L, see_L, think_L, want_L","; It seems so far away, but so close. Its there for us to take, when most would waste it.",193165601dfad67e79ef52b2caf9fd9e,17391,19,1.23,70.08,81.22,25.77,9.5,0,94.74,68.42,21.05,5.26,0,5.26,0,0,0,15.79,0,15.79,5.26,21.05,21.05,0,15.79,10.53,5.26,5.26,0,5.26,0,0,0,0,0,0,5.26,0,0,0,0,21.05,5.26,0,5.26,10.53,0,5.26,0,0,0,0,0,0,0,0,0,10.53,5.26,0,0,5.26,0,0,10.53,0,21.05,0,15.79,5.26,0,0,0,0,0,0,0,0,0,0,0,0,26.32,10.53,10.53,0,5.26,0,0,0,0,0,0,0
9,0.861000001,"life_L, love_L, thing_L, day_L, go_L, time_L, come_L, see_L, think_L, want_L","; Don't love in black and white, do we? Its just another fight to me. If we don't take it on, we wont get far.",193165601dfad67e79ef52b2caf9fd9e,17393,24,1,89.42,23.51,25.77,8,4.17,100,70.83,29.17,16.67,4.17,12.5,0,0,0,12.5,0,12.5,16.67,4.17,8.33,12.5,25,8.33,0,0,0,4.17,8.33,4.17,4.17,0,4.17,0,20.83,0,0,0,0,4.17,0,0,4.17,4.17,0,4.17,8.33,8.33,0,0,4.17,0,0,0,0,25,16.67,0,0,8.33,0,0,20.83,4.17,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,8.33,8.33,0,4.17,4.17,0,0,0,8.33,0,0
9,0.552699983,"life_L, love_L, thing_L, day_L, go_L, time_L, come_L, see_L, think_L, want_L",; He aims a smile and he's not afraid to use it. He holds my gaze just long enough for me to feel like I'm gonna lose it.,193165601dfad67e79ef52b2caf9fd9e,17394,27,26.77,22.95,15.12,1,13.5,0,88.89,59.26,29.63,22.22,11.11,0,0,11.11,0,7.41,3.7,14.81,7.41,3.7,3.7,3.7,22.22,3.7,3.7,0,0,0,11.11,3.7,7.41,3.7,0,3.7,11.11,0,0,0,11.11,11.11,3.7,3.7,0,0,0,3.7,7.41,3.7,0,3.7,0,0,0,0,0,3.7,0,3.7,0,0,3.7,0,18.52,3.7,7.41,3.7,3.7,0,0,0,0,0,0,0,3.7,0,3.7,0,0,0,18.52,7.41,0,0,3.7,0,0,0,0,7.41,0,0
9,0.67869997,"life_L, love_L, thing_L, day_L, go_L, time_L, come_L, see_L, think_L, want_L","If you talk to God, you are praying; if God talks to you, you have schizophrenia.",19c6d69f9f5acc1a43d6ac498085e69f,17514,16,11.86,99,1,25.77,16,12.5,100,62.5,25,25,0,0,25,0,0,0,0,12.5,12.5,0,12.5,0,25,0,0,0,0,0,0,0,0,0,0,0,37.5,0,0,0,0,12.5,0,0,12.5,12.5,0,12.5,0,0,0,0,6.25,0,6.25,0,0,12.5,0,0,12.5,0,0,0,25,6.25,0,0,0,0,0,0,0,0,18.75,0,0,0,0,0,0,0,25,6.25,12.5,0,6.25,0,0,0,0,0,0,0
9,0.838,"life_L, love_L, thing_L, day_L, go_L, time_L, come_L, see_L, think_L, want_L","| I came, I saw, and I got my ass shot off.",1ab4754657079071f9831fe42b3eac49,18216,11,13.54,1,99,25.77,11,0,90.91,54.55,36.36,36.36,36.36,0,0,0,0,0,0,9.09,0,0,9.09,0,27.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,9.09,0,0,9.09,9.09,0,0,0,9.09,0,0,0,9.09,0,27.27,0,0,18.18,9.09,9.09,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,36.36,9.09,18.18,0,0,0,0,0,0,0,0,9.09
8,0.758000016,"know_L, busi_L, proud_L, love_L, birthday_L, bodi_L, die_L, let_L, learn_L, happen_L",| he who is the cause of another's greatness is himself undone.,1ab4754657079071f9831fe42b3eac49,18279,11,32.58,99,1,99,11,27.27,90.91,63.64,27.27,18.18,0,0,0,18.18,0,9.09,9.09,9.09,18.18,0,0,0,18.18,0,0,9.09,0,0,9.09,9.09,0,0,0,0,27.27,0,0,0,18.18,18.18,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,9.09,0,0,0,18.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.27,9.09,0,0,0,0,0,0,0,9.09,0,9.09
9,0.758000016,"life_L, love_L, thing_L, day_L, go_L, time_L, come_L, see_L, think_L, want_L",| Everything is illuminated in the light of the past.,1ab4754657079071f9831fe42b3eac49,18284,9,99,86.68,58.07,25.77,9,22.22,88.89,66.67,11.11,0,0,0,0,0,0,11.11,22.22,22.22,11.11,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,11.11,0,0,0,0,11.11,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,22.22,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,0,22.22,11.11,0,0,0,0,0,0,0,0,0,11.11
3,0.805899978,"love_L, smile_L, head_L, thought_L, fall_L, keep_L, give_L, word_L, sing_L, follow_L",| The lack of money is the root of all evil.,1ab4754657079071f9831fe42b3eac49,18300,10,99,50,1,1,10,0,100,50,0,0,0,0,0,0,0,0,20,20,10,0,0,0,20,10,0,0,0,10,10,0,10,0,0,0,0,0,0,0,0,30,0,10,10,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,20,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,20,10,0,0,0,0,0,0,0,0,0,10
9,0.758000016,"life_L, love_L, thing_L, day_L, go_L, time_L, come_L, see_L, think_L, want_L",A man who won't die for something is not fit to live. -MLK,1ab4754657079071f9831fe42b3eac49,18305,13,43.96,22.08,17.46,25.77,6.5,7.69,92.31,61.54,15.38,0,0,0,0,0,0,15.38,7.69,15.38,15.38,0,0,15.38,30.77,0,0,7.69,0,0,0,0,0,0,0,0,15.38,0,0,0,7.69,15.38,0,0,0,7.69,0,7.69,0,0,0,0,7.69,0,7.69,0,0,0,0,0,0,0,0,0,23.08,7.69,7.69,0,7.69,0,0,0,0,0,0,7.69,0,0,0,0,0,0,23.08,7.69,0,0,0,0,0,7.69,0,7.69,0,0
9,0.503499985,"life_L, love_L, thing_L, day_L, go_L, time_L, come_L, see_L, think_L, want_L",| I didn't think I would get so many happy birthdays! Thanks everyone!,1ab4754657079071f9831fe42b3eac49,18320,12,1,1,98.01,99,6,16.67,100,50,25,16.67,16.67,0,0,0,0,8.33,0,0,16.67,8.33,8.33,8.33,41.67,8.33,0,0,0,8.33,16.67,16.67,0,0,0,0,8.33,0,0,0,0,33.33,8.33,0,8.33,0,8.33,8.33,0,0,0,0,0,0,0,0,0,8.33,0,0,0,8.33,0,8.33,25,0,8.33,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,16.67,0,0,8.33,0,8.33
9,0.861000001,"life_L, love_L, thing_L, day_L, go_L, time_L, come_L, see_L, think_L, want_L",They say you always hurt the ones you love...it goes both ways.,1ab4754657079071f9831fe42b3eac49,18321,13,43.96,99,63.54,25.77,13,0,84.62,38.46,30.77,23.08,0,0,15.38,0,7.69,7.69,7.69,0,0,0,0,0,15.38,0,0,0,0,7.69,15.38,7.69,7.69,0,0,7.69,38.46,0,0,0,0,7.69,0,0,0,0,7.69,0,15.38,0,7.69,7.69,7.69,0,0,0,0,7.69,7.69,0,0,0,0,0,15.38,0,23.08,7.69,7.69,7.69,0,0,0,0,0,0,0,0,0,0,0,0,30.77,30.77,0,0,0,0,0,0,0,0,0,0
9,0.805899978,"life_L, love_L, thing_L, day_L, go_L, time_L, come_L, see_L, think_L, want_L","I'm going to be sore tomorrow. Its okay though, I earned it.",1ab4754657079071f9831fe42b3eac49,18353,12,1,1,99,99,6,8.33,100,58.33,33.33,16.67,16.67,0,0,0,0,16.67,0,8.33,16.67,8.33,8.33,0,25,8.33,0,0,0,0,8.33,8.33,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,8.33,0,0,0,0,8.33,0,8.33,0,0,8.33,0,8.33,0,8.33,0,8.33,16.67,16.67,16.67,8.33,0,8.33,8.33,0,0,8.33,0,0,8.33,0,0,8.33,0,0,33.33,16.67,8.33,0,0,0,0,0,0,8.33,0,0
9,0.758000016,"life_L, love_L, thing_L, day_L, go_L, time_L, come_L, see_L, think_L, want_L","Let it go, if it comes back to you its yours, if it doesn't, it never was.",1ab4754657079071f9831fe42b3eac49,18390,17,1,50,66.34,25.77,17,0,100,88.24,41.18,11.76,0,0,11.76,0,0,29.41,0,5.88,17.65,11.76,11.76,11.76,29.41,0,0,0,0,0,0,0,0,0,0,0,11.76,0,0,0,0,17.65,0,0,11.76,11.76,5.88,11.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,17.65,0,23.53,11.76,5.88,11.76,0,0,0,0,0,0,0,0,0,0,0,0,29.41,5.88,17.65,0,0,0,0,0,0,5.88,0,0
8,0.373400003,"know_L, busi_L, proud_L, love_L, birthday_L, bodi_L, die_L, let_L, learn_L, happen_L","We move into our house Friday, its gonna be pretty sweet.",1ab4754657079071f9831fe42b3eac49,18400,11,32.58,99,99,99,11,0,100,45.45,27.27,18.18,0,18.18,0,0,0,9.09,0,9.09,9.09,0,0,0,27.27,9.09,0,0,0,0,18.18,18.18,0,0,0,0,18.18,0,0,0,0,9.09,0,0,0,9.09,0,0,9.09,0,0,0,9.09,0,0,0,9.09,18.18,18.18,0,0,0,0,0,18.18,9.09,36.36,18.18,9.09,9.09,0,0,9.09,0,0,0,9.09,0,9.09,0,0,0,18.18,9.09,9.09,0,0,0,0,0,0,0,0,0
9,0.805899978,"life_L, love_L, thing_L, day_L, go_L, time_L, come_L, see_L, think_L, want_L",I don't think I'll have many days better than the one I had yesterday.,1ab4754657079071f9831fe42b3eac49,18418,14,5.89,1,99,99,14,7.14,100,57.14,21.43,21.43,21.43,0,0,0,0,0,7.14,7.14,28.57,0,0,7.14,35.71,14.29,14.29,0,7.14,7.14,7.14,7.14,0,0,0,0,0,0,0,0,0,14.29,7.14,0,0,0,0,7.14,0,0,0,0,0,0,0,0,0,7.14,0,7.14,0,7.14,0,14.29,21.43,7.14,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,21.43,7.14,0,0,0,0,0,0,0,14.29,0,0
9,0.805899978,"life_L, love_L, thing_L, day_L, go_L, time_L, come_L, see_L, think_L, want_L",going patrick bateman on some sequedas (does anyone know how to spell that word?),1ab4754657079071f9831fe42b3eac49,18436,14,48.63,76.25,52.86,25.77,14,21.43,64.29,42.86,14.29,0,0,0,0,0,0,14.29,0,14.29,7.14,7.14,7.14,0,21.43,0,0,7.14,0,7.14,0,0,0,0,0,0,7.14,0,0,0,0,28.57,7.14,7.14,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,7.14,14.29,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,21.43,0,0,0,0,7.14,0,0,0,0,14.29,0
9,0.758000016,"life_L, love_L, thing_L, day_L, go_L, time_L, come_L, see_L, think_L, want_L",i've made up my mind to PERSEVERE even if its tough! :D,1bd7333fe42b9b03045e006b2e87c6a1,19378,12,18.82,1,74.76,25.77,6,8.33,83.33,58.33,25,16.67,16.67,0,0,0,0,8.33,0,16.67,8.33,8.33,8.33,0,16.67,8.33,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,16.67,0,8.33,8.33,8.33,0,8.33,0,0,0,0,0,0,0,0,0,16.67,0,8.33,8.33,0,0,8.33,8.33,0,8.33,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,8.33,0,0,8.33,0,0,8.33,0,0
9,0.805899978,"life_L, love_L, thing_L, day_L, go_L, time_L, come_L, see_L, think_L, want_L","Matt : /Confucious say /""if you meet 3 assholes in one day....you are the asshole/"" /""""",1c35ecaa9e3a3d076bacf420d1cfdeb5,20002,15,70.69,97.69,10.08,1,15,20,80,40,13.33,13.33,0,0,13.33,0,0,0,6.67,6.67,6.67,0,6.67,0,20,0,0,0,13.33,0,13.33,0,13.33,0,13.33,0,26.67,0,0,0,0,6.67,0,0,6.67,6.67,0,6.67,6.67,0,6.67,0,13.33,13.33,0,0,0,6.67,6.67,0,0,0,0,0,20,0,13.33,0,6.67,6.67,0,0,0,0,0,0,13.33,13.33,0,0,0,0,86.67,26.67,0,6.67,0,0,0,0,26.67,0,0,26.67
9,0.911300004,"life_L, love_L, thing_L, day_L, go_L, time_L, come_L, see_L, think_L, want_L",Trust is not winning someone but losing yourself to someone when you are trusted by someone. ItåÕs not due to excellence of your mind but due to purity of your heart..,1ca615e3aa31cdf5427521c92254a1a9,20153,32,23.1,98.49,55.79,99,16,21.88,93.75,65.62,25,12.5,0,0,12.5,0,0,12.5,0,18.75,6.25,3.12,9.38,6.25,12.5,3.12,0,3.12,0,0,15.62,12.5,3.12,0,0,3.12,28.12,0,0,0,0,25,0,0,0,9.38,3.12,12.5,0,0,0,0,3.12,3.12,0,0,0,12.5,0,6.25,3.12,3.12,9.38,3.12,9.38,0,9.38,0,0,9.38,3.12,0,0,0,0,0,0,0,0,0,0,0,9.38,9.38,0,0,0,0,0,0,0,0,0,0
9,0.708999991,"life_L, love_L, thing_L, day_L, go_L, time_L, come_L, see_L, think_L, want_L",You grow up the day you have your first real laugh at yourself.,1ca615e3aa31cdf5427521c92254a1a9,20156,13,65.46,99,99,99,13,7.69,92.31,61.54,30.77,30.77,0,0,30.77,0,0,0,7.69,15.38,7.69,0,0,0,15.38,0,0,0,7.69,0,7.69,7.69,0,0,0,0,30.77,0,0,0,0,0,0,0,0,0,0,0,7.69,0,7.69,0,0,0,0,0,0,15.38,0,7.69,7.69,0,0,0,15.38,0,38.46,7.69,15.38,15.38,0,0,0,0,0,0,0,0,0,0,0,0,7.69,7.69,0,0,0,0,0,0,0,0,0,0
